"","from","to","strength"
"3164","partyMember","privatePrimarySchool",-1.70412724402979
"3165","euKnow6","britainFairShare",-0.547840666096818
"3166","changeCrime","livedAbroad",-0.2778058989702
"3167","euSources_1","euLeaveVoice",-0.274043399022048
"3168","campaigninfoRemain","normEU",-2.13887467790664
"3169","UKsovereignty","euUKRich",-1.24399154022467
"3170","profile_household_children","changeCostLive",-0.246980243051439
"3171","personality_openness","monarch",-7.95439270081988
"3172","personality_agreeableness","monarch",-6.90606062155712
"3173","personality_conscientiousness","parentsForeign",-5.54818001220883
"3174","personality_agreeableness","parentsForeign",-1.42706234889965
"3175","beliefTradeoff","al3",-0.257108139496268
"3176","ldSupport","immigContributeTake",-0.246233136167575
"3177","likeFarron","edlevel",-0.245401269370632
"3178","prefTradeoff","euRedTape",-1.89083838052647
"3179","locus2","gor",-0.525526425964927
"3180","parentsForeign","gor",-6.94525533600245
"3181","euKnow2","UKsovereignty",-0.82402022682254
"3182","EUIntegrationSelf","monarch",-0.234110086537839
"3183","privateSecondarySchool","euKnow5",-0.23362183379777
"3184","immigSelf","infoSourceInternet",-3.90293897208721
"3185","satDemUK","infoSourceInternet",-2.00725426985628
"3186","euKnow2","immigSelf",-0.35762170907401
"3187","marital","likeFarage",-0.257082328622346
"3188","immigSelf","preschoolChildrenInHousehold",-0.21602760581743
"3189","likeCameron","effectsEUEcon",-1.99796315810272
"3190","effectsEUEcon","ukCoopTrade",-13.571568982682
"3191","euRefTurnout","partyMember",-0.213541881887068
"3192","infoSourcePeople","profile_newspaper_readership_201",-0.154445819513057
"3193","personality_conscientiousness","effectsEUEcon",-0.199002176150316
"3194","personality_neuroticism","riskTaking",-50.3942313686603
"3195","tolUncertain2","riskTaking",-8.6834623444347
"3196","tolUncertain3","personality_neuroticism",-0.82035656799053
"3197","socialDes_dk","riskTaking",-6.4176167664591
"3198","euMore","euMIISmall",-5.17587031381117
"3199","remainTone","euMIISmall",-0.390244226629875
"3200","preschoolChildrenInHousehold","businessSupport",-0.185551035485332
"3201","housing","econGenRetro",-0.550703180841083
"3202","euGovtLeaflet","econGenRetro",-0.512131639543441
"3203","campaigninfoLeave","changeCostLive",-0.182835250358039
"3204","euSources_3","profile_past_vote_2015",-1.6054923752763
"3205","infoSourcePaper","profile_past_vote_2015",-0.451558450527955
"3206","effectsEUWorkers","likeFarage",-0.179769980626588
"3207","euPreventWar","leaveImpactSelf",-0.859643754985882
"3208","campaigninfoLeave","socialIdentityGlobalRemain",-0.177848942577839
"3209","infoSourceTV","effectsEUWorkers",-0.176874188953661
"3210","euKnow2","likeUKIP",-0.49358640272294
"3211","effectsEUWorkers","campaigninfoLeave",-0.170317277736103
"3212","euKnow1","euKnow2",-21.9076950855233
"3213","likeCon","euKnow1",-1.84801648506436
"3214","schoolChildrenInHousehold","satDemEU",-0.163815506330138
"3215","gender","immigCultural",-0.163490087186801
"3216","immigUKIP","euUKRich",-0.858921982677202
"3217","likeUKIP","euUKRich",-0.405550125109585
"3218","bestPM","lr4",-0.161431108541365
"3219","selfOccStatusLast","selfOccStatus",-0.156970067977454
"3220","riskTaking","socialIdentityGlobalLeave",-0.154433584222716
"3221","Age","euCloser",-1.33730185328932
"3222","noneuMore","euCloser",-0.721169004833428
"3223","UKsovereignty","partyIdEU",-0.149573959219197
"3224","lr2","profile_newspaper_readership_201",-0.147886029604706
"3225","socialDes_4","econPersonalRetro",-0.244437250494229
"3226","likeCameron","satDemEng",-1.02901947622559
"3227","certaintyUKLeave","likeLD",-0.253187115538822
"3228","monarch","subjClass",-0.898291569090361
"3229","lr3","subjClass",-0.0539666588010732
"3230","al2","euRefExpectation",-0.131420474499464
"3231","EUIntegrationUKIP","ukCoopMovement",-0.12778997366695
"3232","lr2","euRedTape",-2.81492134544169
"3233","changeEconomy","euRedTape",-2.5107139249285
"3234","languageSkills","euSources_3",-0.126491264084507
"3235","UKsovereignty","euLeaveBigBusiness",-0.125563799127121
"3236","betterDealEU","econGenRetro",-0.124114242934411
"3237","likeBennett","lr5",-0.774958456513559
"3238","blackEquality","lr5",-0.188034642058483
"3239","ukCoopWorkers","likeUKIP",-0.101715843729835
"3240","personality_extraversion","bestOnMII",-0.142864211018605
"3241","immigLab","pccVote1",-0.0849584266507009
"3242","profile_ethnicity","gayEquality",-0.0799678265429975
"3243","ukCoopTrade","euUndermineIdentity",-0.0796226299735281
"3244","likeOsborne","lr_scale",-0.481868041148118
"3245","immigGreen","lr_scale",-2.36939850561976
"3246","euGovtLeaflet","EUIntegrationLD",-0.0711166220080486
"3247","tolUncertain1","socialDes_2",-0.0696391045579503
"3248","euKnow1","regSatisfaction",-2.06574459156036
"3249","leaveImpactBritain","regSatisfaction",-0.23396621289794
"3250","likeOsborne","econPersonalRetro",-0.0593109571364039
"3251","likeLD","profile_past_vote_2005",-1.75686613124526
"3252","certaintyEUUKIP","profile_past_vote_2005",-2.14905380409436
"3253","immigCon","immigGreen",-0.0561881112298579
"3254","privateSecondarySchool","registered",-0.05589054932625
"3255","likeLab","britainFairShare",-1.92130046428974
"3256","EUIntegrationCon","britainFairShare",-1.02650479529984
"3257","lr3","gor",-1.1813947117771
"3258","gor","friendsEU",-3.4833549533314
"3259","likeCorbyn","gor",-0.274497545804479
"3260","ukCoopMovement","effectsEUTerror",-1.68513438069931
"3261","germanyFairShare","effectsEUTerror",-0.712860610437929
"3262","gor","RPrivSchnew_dk",-0.0492411910436203
"3263","locus2","profile_past_vote_2005",-3.2353267145063
"3264","partyMember","profile_past_vote_2005",-0.304959402064924
"3265","efficacyEU","euLawsLevel",-2.50026152307692
"3266","immigEcon","euLawsLevel",-1.44872607866819
"3267","likeUKIP","europeanness",-0.0457077096871217
"3268","tolUncertain1","changeEconomy",-4.77866004947282
"3269","locus2","changeEconomy",-1.36856903502849
"3270","euRedTape","proConLeave",-0.162151499374886
"3271","socialIdentityGlobalLeave","proConLeave",-0.0456886525262234
"3272","econPersonalRetro","EUMIICategory",-0.0374814181195688
"3273","immigCultural","effectsEUTerror",-6.05907484486488
"3274","remainTone","subjClass",-0.0309013107398641
"3275","tolUncertain2","euKnow6",-0.0272949438221985
"3276","parentsForeign","education",-4.13149507287017
"3277","al4","education",-0.705462343201361
"3278","neverPrivateSchool","partyId",-0.0126601190968358
"3279","euMore","education",-0.00453341556567466
