"","from","to","strength"
"3155","immigUKIP","benefitsToMigrants",-0.78421706044719
"3156","infoSourceInternet","certaintyUKLeave",-0.130175799609788
"3157","EUIntegrationLab","infoSourceRadio",-0.128513156831104
"3158","workingStatus","profile_past_vote_2005",-31.1985314631711
"3159","leaveImpactSelf","al1",-0.110704918757619
"3160","parliamentSupport","effectsEUUnemployment",-0.125204753854632
"3161","leaveImpactSelf","echr",-1.39224393084442
"3162","infoSourceTV","euLawsLevel",-0.124421322043418
"3163","familiesMore","germanyFairShare",-4.26359902725562
"3164","immigSelf","germanyFairShare",-0.74382210062231
"3165","euPreventWar","euLeaveVoice",-0.115294757531046
"3166","locus1","locus2",-5.95524485249371
"3167","preschoolChildrenInHousehold","immigContributeTake",-0.111454411247905
"3168","changeNHS","euRefFinal",-0.226746533750884
"3169","profile_turnout_2015","euRefFinal",-0.173839597616279
"3170","lr_scale","euPreventWar",-0.0873262083514419
"3171","EUIntegrationSelf","benefitsToMigrants",-0.0863682015569793
"3172","euSources_99","riskTaking",-0.0850625539469547
"3173","euKnow4","betterDealEU",-0.440511406783116
"3174","profile_past_vote_2010","betterDealEU",-0.553613114525433
"3175","leaveImpactBritain","betterDealEU",-0.632741921490378
"3176","euLeaveVoice","betterDealEU",-0.41857547291329
"3177","profile_religion","socialDes_1",-0.0819939917128067
"3178","profile_household_size","al1",-0.0771513915078685
"3179","infoSourcePeople","euLeaveBigBusiness",-0.393273337322171
"3180","euRefInterest","euLeaveBigBusiness",-0.32108236075328
"3181","ukCoopTrade","changeEconomy",-0.0683193740915158
"3182","gender","immigCultural",-0.0668851487007487
"3183","likeBennett","gor",-0.0658788383625506
"3184","ukCoopMovement","effectsEUTerror",-0.466785673834238
"3185","ldSupport","polKnowBercow",-0.0513668903713551
"3186","labSupport","al4",-0.521796071054268
"3187","euSources_4","campaigninfoRemain",-0.0384099692073505
"3188","marital","edlevel",-0.0383104686079605
"3189","likeAlanJohnson","socialDes_3",-2.34466037685661
"3190","polAttention","socialDes_3",-1.14778312106955
"3191","euRefInterest","changeCrime",-2.03158818796328
"3192","infoSourceTV","changeCrime",-1.17423136169782
"3193","effectsEUTerror","blackEquality",-0.837637779392026
"3194","likeFarage","blackEquality",-0.296361461614651
"3195","lr_scale","partyMember",-0.0337721757132385
"3196","ukipUnited","effectsEUNHS",-0.03253470232994
"3197","likeFarron","discussPolDays",-0.0318482987095194
"3198","labSupport","proConRemain",-0.0246114113397198
"3199","ukCoopWorkers","ukCoopEuro",-0.971143081376795
"3200","bestPM","ukCoopEuro",-0.193734986081836
"3201","euUndermineIdentity","ukCoopEuro",-0.158143368518722
"3202","subjClass","econPersonalRetro",-0.017951600597371
"3203","riskTaking","education",-0.710063094622456
"3204","headHouseholdPast","socialIdentityGlobalLeave",-0.0140981436179572
"3205","profile_household_children","livedAbroad",-0.0139511088632389
"3206","labUnited","immigSelf",-0.631878490279632
"3207","effectsEUUnemployment","immigSelf",-0.419589023505978
"3208","lr_scale","immigSelf",-0.171023784978388
"3209","likeBennett","likeLD",-0.716251781444953
"3210","euDominance","britainFairShare",-0.00943802346318989
"3211","immigLab","likeAlanJohnson",-8.46915851936137
"3212","certaintyEUCon","lr5",-2.39541197320796
"3213","workingStatus","euKnow2",-0.00525733609447343
"3214","discussPolDays","franceFairShare",-0.00517343558567518
"3215","benefitsToMigrants","socialDes_dk",-0.00282369855244724
"3216","lr3","euSources_1",-0.00102623491693521
